2020/12/15 03:47:20 [error] 21#21: *58 open() "/var/www/backend/static/rest_framework/js/prettify-min.js" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/js/prettify-min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *47 open() "/var/www/backend/static/rest_framework/js/default.js" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/js/default.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *47 open() "/var/www/backend/static/rest_framework/js/jquery-1.12.4.min.js" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-1.12.4.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *47 open() "/var/www/backend/static/rest_framework/js/ajax-form.js" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/js/ajax-form.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *47 open() "/var/www/backend/static/rest_framework/js/csrf.js" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/js/csrf.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *47 open() "/var/www/backend/static/rest_framework/js/bootstrap.min.js" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *47 open() "/var/www/backend/static/rest_framework/js/prettify-min.js" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/js/prettify-min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *47 open() "/var/www/backend/static/rest_framework/js/default.js" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/js/default.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 04:22:47 [warn] 20#20: *1 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000001, client: 172.23.0.1, server: localhost, request: "POST /admin/api/videogame/3/change/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/3/change/"
2020/12/15 04:29:39 [warn] 20#20: *50 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000001, client: 172.23.0.1, server: localhost, request: "POST /admin/api/videogame/add/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/add/"
2020/12/15 04:32:38 [warn] 21#21: *2 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000001, client: 172.23.0.1, server: localhost, request: "POST /admin/api/videogame/add/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/add/"
2020/12/15 04:33:38 [warn] 21#21: *2 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000002, client: 172.23.0.1, server: localhost, request: "POST /admin/api/videogame/add/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/add/"
2020/12/15 04:34:43 [warn] 21#21: *2 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000003, client: 172.23.0.1, server: localhost, request: "POST /admin/api/videogame/add/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/add/"
2020/12/17 04:03:46 [error] 21#21: *39 connect() failed (111: Connection refused) while connecting to upstream, client: 172.23.0.1, server: localhost, request: "GET /api/events HTTP/1.1", upstream: "http://172.23.0.3:8000/api/events", host: "localhost"
2020/12/17 04:03:46 [error] 21#21: *39 connect() failed (111: Connection refused) while connecting to upstream, client: 172.23.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", upstream: "http://172.23.0.3:8000/favicon.ico", host: "localhost", referrer: "http://localhost/api/events"
2020/12/17 04:56:02 [warn] 20#20: *11 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000001, client: 172.24.0.1, server: localhost, request: "POST /admin/api/videogame/add/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/add/"
2020/12/17 05:05:52 [warn] 21#21: *2 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000001, client: 172.24.0.1, server: localhost, request: "POST /admin/api/videogame/add/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/add/"
2020/12/17 05:08:51 [warn] 21#21: *36 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000002, client: 172.24.0.1, server: localhost, request: "POST /admin/api/videogame/add/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/add/"
2020/12/17 05:10:37 [warn] 21#21: *42 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000003, client: 172.24.0.1, server: localhost, request: "POST /admin/api/videogame/add/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/add/"
2020/12/17 05:12:00 [warn] 21#21: *48 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000004, client: 172.24.0.1, server: localhost, request: "POST /admin/api/videogame/add/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/add/"
2020/12/17 05:12:23 [warn] 21#21: *58 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000005, client: 172.24.0.1, server: localhost, request: "POST /admin/api/videogame/add/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/add/"
2020/12/17 07:54:10 [warn] 21#21: *21 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000001, client: 172.28.0.1, server: localhost, request: "POST /admin/api/videogame/add/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/add/"
2020/12/17 07:56:03 [warn] 21#21: *31 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000002, client: 172.28.0.1, server: localhost, request: "POST /admin/api/videogame/add/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/add/"
2020/12/17 07:56:50 [warn] 21#21: *31 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000003, client: 172.28.0.1, server: localhost, request: "POST /admin/api/videogame/add/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/add/"
2020/12/17 07:57:27 [warn] 21#21: *31 a client request body is buffered to a temporary file /var/cache/nginx/client_temp/0000000004, client: 172.28.0.1, server: localhost, request: "POST /admin/api/videogame/add/ HTTP/1.1", host: "localhost", referrer: "http://localhost/admin/api/videogame/add/"
2020/12/17 12:48:53 [error] 20#20: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 172.28.0.1, server: localhost, request: "GET /api/videogames HTTP/1.1", upstream: "http://172.28.0.3:8000/api/videogames", host: "localhost"
